1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,
5,2,5,4,6,4,5,6,5,9,9,9,11,11,11,11,11,11,13,15,16,15,18,17,15,20,18,18,22,18,18,22,25,23,25,30,27,37,30,28,36,30,36,32,42,37,32,51,32,36,43,43,43,34,40,41,47,46,46,41,47,45,50,57,58,58,65,53,58,50,52,62,63,67,58,54,55,64,78,65,60,65,67,64,72,64,67,84,87,90,110,75,81,70,77,88,87,64,77,80,
