1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,
0,2,1,1,2,2,2,4,5,3,3,3,3,3,3,4,4,5,6,7,13,8,11,7,11,8,6,11,9,9,7,11,8,7,10,11,12,15,11,18,14,13,11,15,15,20,13,17,17,14,26,19,22,22,20,18,19,18,23,16,34,22,22,33,19,26,22,34,20,17,16,21,27,32,23,21,23,33,37,36,28,23,28,42,27,20,30,31,29,32,32,22,34,25,29,42,56,39,38,58,
