1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,
1,2,2,3,4,5,6,7,5,6,6,9,8,8,9,10,11,10,11,11,13,13,14,15,15,17,16,16,17,17,19,19,21,27,21,22,23,23,24,25,26,27,30,28,29,30,30,31,31,32,34,34,35,34,36,36,36,38,41,40,49,41,42,42,43,44,44,46,46,52,49,49,50,53,51,52,53,52,54,56,57,62,56,60,61,58,60,66,63,62,64,63,66,65,65,70,69,70,75,71,
