1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,
3,1,2,2,2,2,2,3,3,3,3,3,3,5,5,5,6,5,6,6,6,8,6,7,7,8,7,8,8,8,8,9,9,10,10,9,9,10,11,12,12,12,12,14,13,13,14,16,14,13,14,16,18,20,21,16,16,18,16,17,17,18,21,18,18,20,20,22,19,25,24,26,24,24,25,23,22,24,25,27,26,28,25,27,34,33,27,25,30,32,32,31,34,28,28,29,32,35,32,32,
