1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,
9,3,3,5,7,7,11,12,11,10,11,12,15,13,15,14,15,16,17,18,19,22,21,22,26,25,28,30,28,29,29,31,34,37,40,40,36,41,43,40,46,46,43,50,49,46,54,55,57,55,56,56,57,59,67,66,67,70,66,67,76,74,71,72,71,76,73,82,85,92,87,89,90,89,91,91,95,95,94,99,101,105,105,119,109,107,109,109,111,110,101,116,120,124,123,128,124,114,125,130,
