1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,
2,6,4,4,5,8,8,12,8,8,10,12,13,12,14,14,15,18,17,17,18,20,20,21,26,29,29,30,27,28,28,30,33,38,34,41,34,42,43,41,44,47,47,48,50,45,52,56,56,59,58,59,61,62,64,66,67,69,60,70,80,76,76,69,73,79,77,82,90,87,86,91,91,85,90,95,99,99,98,100,103,106,105,106,118,108,109,111,116,114,105,117,118,119,123,121,123,118,129,127,
