1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,
1,1,2,3,3,4,5,7,4,6,6,6,8,6,8,7,8,10,9,9,10,11,11,13,13,13,16,16,14,15,17,17,19,21,18,23,20,22,24,23,25,26,23,28,28,28,30,31,31,32,31,32,32,35,36,37,37,39,34,37,44,40,42,39,40,45,40,48,49,47,50,50,51,48,52,55,55,57,57,57,59,61,59,60,61,62,65,64,64,64,59,66,66,69,70,72,70,70,73,75,
